Código OACI;CIAD;Nome;Município;UF;Tipo;LATGEOPOINT;LONGEOPOINT;Latitude;Longitude;Altitude;Operação Diurna;Operação Noturna;Rampa de Aproximação;Formato da Área de Pouso;Dimensões;Resistência do Pavimento;Superfície;Validade do Registro;Portaria de Registro;Link Portaria;Luzes de Aproximação;Luzes de Área de Toque e Elevação Inicial (TLOF);Indicador Visual de Rampa de Aproximação;Luzes Indicadoras de Área de Aproximação Final de Decolagem (FATO);Luzes de Obstáculo;Luzes de Ponto de Visada de Heliponto;TIPO_USO;id;categoria;parent_id;name;Label
SDDU;CE0027;Duets;FORTALEZA;Ceará;Elevado;-3.7413889;-38.4875;"03°44'29.0""S";"038°29'15.0""W";72,0;VFR;VFR;13;Quadrado;20 m;3,00;Concreto;29/07/2025;PA2015-1994;https://pergamum.anac.gov.br/arquivos/PA2015-1994.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDFR;CE0028;Riomar Fortaleza;FORTALEZA;Ceará;Elevado;-3.7411111;-38.473333;"03°44'28.1""S";"038°28'24.6""W";91,0;VFR;VFR;4 25;Quadrado;21 m;4,00;Concreto;31/07/2025;PA2015-2035;https://pergamum.anac.gov.br/arquivos/PA2015-2035.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDKN;CE0029;Chopper Solution;EUSÉBIO;Ceará;No solo;-3.845;-38.4425;"03°50'42.0""S";"038°26'33.0""W";19,0;VFR;VFR;28;Quadrado;24 m;12,00;Concreto;23/04/2025;PA2015-0972;https://pergamum.anac.gov.br/arquivos/PA2015-0972.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDRO;CE0030;Darinha;CASCAVEL;Ceará;No solo;-4.1119444;-38.248056;"04°06'43.0""S";"038°14'53.0""W";33,0;VFR;VFR;13;Quadrado;18 m;4,00;Grama;27/09/2027;PA2017-3137;https://pergamum.anac.gov.br/arquivos/PA2017-3137.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIAH;CE0031;Haras RM;AQUIRAZ;Ceará;No solo;-3.9130556;-38.434722;"03°54'47.0""S";"038°26'05.0""W";24,0;VFR;VFR;27;Quadrado;21 m;6,00;Concreto;20/02/2025;PA2015-0437;https://pergamum.anac.gov.br/arquivos/PA2015-0437.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIBE;CE0032;Marina Park;;;No solo;-3.7186111;-38.531667;"03°43'07.0""S";"038°31'54.0""W";5,0;VFR;;13;Quadrado;18 m;4,00;Concreto;16/01/2023;PA2013-0114;https://pergamum.anac.gov.br/arquivos/PA2013-0114.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIHM;CE0033;Dragão do Ar;FORTALEZA;Ceará;No solo;-3.8016667;-38.433333;"03°48'06.0""S";"038°26'00.9""W";10,0;VFR;VFR;11;Quadrado;20 m;6,00;Concreto;04/04/2023;PA2013-0877;https://pergamum.anac.gov.br/arquivos/PA2013-0877.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIKE;CE0035;Wobben Windpower;CAUCAIA;Ceará;No solo;-3.6202778;-38.848056;"03°37'13.0""S";"038°50'53.0""W";53,0;VFR;;13;Quadrado;20 m;3,00;Concreto;11/08/2024;PA2014-1860;https://pergamum.anac.gov.br/arquivos/PA2014-1860.pdf;;;;;;;Privado;62;3;4;Helipontos;
SION;CE0036;Tibagi;GUARAMIRANGA;Ceará;No solo;-4.2513889;-38.951667;"04°15'05.0""S";"038°57'06.0""W";856,0;VFR;VFR;14;Quadrado;20 m;3,00;Grama;10/06/2032;PA2022-8459;https://pergamum.anac.gov.br/arquivos/PA2022-8459.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIQN;CE0037;Chica Doce;PINDORETAMA;Ceará;No solo;-4.0438889;-38.327778;"04°02'38.0""S";"038°19'40.0""W";36,0;VFR;VFR;11;Quadrado;20 m;4,00;Concreto;23/11/2025;PA2015-3114;https://pergamum.anac.gov.br/arquivos/PA2015-3114.pdf;;;;;;;Privado;62;3;4;Helipontos;
SISH;CE0038;Vega;FORTALEZA;Ceará;No solo;-3.72;-38.542222;"03°43'12.0""S";"038°32'32.0""W";10,0;VFR;VFR;13;Quadrado;20 m;4,00;Concreto;22/08/2023;PA2013-2138;https://pergamum.anac.gov.br/arquivos/PA2013-2138.pdf;;;;;;;Privado;62;3;4;Helipontos;
SITZ;CE0039;ITC Central Park I;FORTALEZA;Ceará;Elevado;-3.7391667;-38.473333;"03°44'21.0""S";"038°28'24.0""W";103,0;VFR;Sem Operação;4;Quadrado;18 m;3,00;Concreto;14/03/2028;PA2018-0795;https://pergamum.anac.gov.br/arquivos/PA2018-0795.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIVL;CE0040;Del Rio;MARACANAÚ;Ceará;Elevado;-3.8652778;-38.592778;"03°51'55.6""S";"038°35'34.0""W";58,0;VFR;VFR;1;Quadrado;19,3 m;2,00;Concreto;18/11/2025;PA2015-3054;https://pergamum.anac.gov.br/arquivos/PA2015-3054.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIYG;CE0041;Gorduras e Margarinas Especiais - GME;FORTALEZA;Ceará;No solo;-3.7191667;-38.474167;"03°43'09.0""S";"038°28'27.0""W";24,0;VFR;VFR;13;Quadrado;21 m;5,00;Grama;16/04/2025;PA2015-0915;https://pergamum.anac.gov.br/arquivos/PA2015-0915.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJED;CE0042;Metaneide;MARACANAÚ;Ceará;No solo;-3.8419444;-38.599722;"03°50'31.0""S";"038°35'59.0""W";52,0;VFR;VFR;10;Quadrado;20 m;3,00;Concreto;16/09/2023;PA2013-2404;https://pergamum.anac.gov.br/arquivos/PA2013-2404.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJFS;CE0043;Instituto Dr. José Frota;FORTALEZA;Ceará;Elevado;-3.7344444;-38.531667;"03°44'04.9""S";"038°31'54.0""W";70,0;VFR;VFR;13;Quadrado;21 m;6,00;Concreto;19/11/2024;PA2014-2709;https://pergamum.anac.gov.br/arquivos/PA2014-2709.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJQE;CE0044;Sertão Central;QUIXERAMOBIM;Ceará;No solo;-5.1811111;-39.261389;"05°10'52.0""S";"039°15'41.0""W";234,0;VFR;VFR;27;Quadrado;21 m;4,00;Concreto;13/05/2025;PA2015-1114;https://pergamum.anac.gov.br/arquivos/PA2015-1114.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJTI;CE0045;Josidith;PACAJUS;Ceará;No solo;-4.1408333;-38.488333;"04°08'27.0""S";"038°29'18.0""W";80,0;VFR;VFR;11;Quadrado;20 m;4,00;Concreto;16/09/2023;PA2013-2403;https://pergamum.anac.gov.br/arquivos/PA2013-2403.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJVH;CE0046;Condomínio Mansão Macedo;FORTALEZA;Ceará;No solo;-3.7294444;-38.500833;"03°43'46.0""S";"038°30'03.9""W";84,0;VFR;VFR;;Circular;24 m;6,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SJWK;CE0047;FIEC;FORTALEZA;Ceará;Elevado;-3.7408333;-38.509167;"03°44'27.0""S";"038°30'33.0""W";40,0;VFR;VFR;16 31;Quadrado;18 m;1,45;Concreto;12/08/2031;PA2021-5603;https://pergamum.anac.gov.br/arquivos/PA2021-5603.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNDL;CE0048;Luciano Cavalcante;PARAIPABA;Ceará;No solo;-3.3458333;-39.126111;"03°20'45.0""S";"039°07'34.0""W";14,0;VFR;VFR;11;Quadrado;20 m;4,00;Concreto;06/07/2026;PA2016-1697;https://pergamum.anac.gov.br/arquivos/PA2016-1697.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNDO;CE0049;Lagoa Redonda;FORTALEZA;Ceará;No solo;-3.8177778;-38.460556;"03°49'04.6""S";"038°27'38.0""W";14,0;VFR;VFR;28;Quadrado;19,5 m;4,00;Concreto;20/02/2025;PA2015-0436;https://pergamum.anac.gov.br/arquivos/PA2015-0436.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNKW;CE0051;Monteflor;GUARAMIRANGA;Ceará;No solo;-4.2572222;-38.942778;"04°15'26.0""S";"038°56'34.0""W";914,0;VFR;VFR;10;Quadrado;20 m;5,00;Concreto;05/09/2027;PA2017-2664;https://pergamum.anac.gov.br/arquivos/PA2017-2664.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNMG;CE0052;Miguel Dias I;FORTALEZA;Ceará;No solo;-3.7663889;-38.486111;"03°45'59.0""S";"038°29'10.0""W";20,0;VFR;VFR;12 27;Quadrado;21 m;6,00;Concreto;24/05/2031;PA2021-5058;https://pergamum.anac.gov.br/arquivos/PA2021-5058.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNSX;CE0054;Apodi Quixeré;QUIXERÉ;Ceará;No solo;-5.0422222;-37.778611;"05°02'32.4""S";"037°46'43.0""W";125,0;VFR;VFR;10;Quadrado;24 m;5,00;Concreto;23/12/2025;PA2015-3393;https://pergamum.anac.gov.br/arquivos/PA2015-3393.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNUR;CE0055;Iguatemi Empresarial;FORTALEZA;Ceará;Elevado;-3.7536111;-38.490556;"03°45'13.0""S";"038°29'26.0""W";55,0;VFR;VFR;13 31;Quadrado;18 m;1,45;Concreto;30/06/2031;PA2021-5199;https://pergamum.anac.gov.br/arquivos/PA2021-5199.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNYG;CE0056;Naturágua;FORTALEZA;Ceará;No solo;-3.8319444;-38.473611;"03°49'55.0""S";"038°28'25.0""W";5,0;VFR;VFR;10 22;Quadrado;20,2 m;3,00;Concreto;15/03/2023;PA2013-0683;https://pergamum.anac.gov.br/arquivos/PA2013-0683.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSDJ;CE0057;Dias Branco;FORTALEZA;Ceará;No solo;-3.7452778;-38.499722;"03°44'43.0""S";"038°29'59.0""W";51,0;VFR;VFR;10;Quadrado;20 m;4,00;Concreto;04/11/2023;PA2013-2838;https://pergamum.anac.gov.br/arquivos/PA2013-2838.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSGI;CE0058;LC CORPORATE GREEN TOWER;FORTALEZA;Ceará;Elevado;-3.7266667;-38.504444;"03°43'36.0""S";"038°30'16.0""W";92,0;VFR;VFR;13;Quadrado;21 m;4,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SSID;CE0059;Apodi;CAUCAIA;Ceará;No solo;-3.6683333;-38.853056;"03°40'06.0""S";"038°51'11.0""W";23,0;VFR;VFR;13;Quadrado;20 m;4,00;Concreto;23/04/2025;PA2015-0971;https://pergamum.anac.gov.br/arquivos/PA2015-0971.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSMM;CE0060;MACAÉ;TAUÁ;Ceará;No solo;-6.1041667;-40.284444;"06°06'15.0""S";"040°17'04.0""W";380,0;VFR;VFR;11;Quadrado;20 m;3,00;Concreto;19/11/2022;PA2012-2491;https://pergamum.anac.gov.br/arquivos/PA2012-2491.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSWJ;CE0061;Studart;FORTIM;Ceará;No solo;-4.4572222;-37.794722;"04°27'26.0""S";"037°47'41.0""W";17,0;VFR;VFR;7;Quadrado;20 m;3,00;Grama;16/06/2024;PA2014-1398;https://pergamum.anac.gov.br/arquivos/PA2014-1398.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSYJ;CE0062;BOISA;MARANGUAPE;Ceará;No solo;-3.9677778;-38.889722;"03°58'04.7""S";"038°53'23.0""W";91,0;VFR;VFR;13;Quadrado;20 m;3,00;Concreto;19/11/2022;PA2012-2490;https://pergamum.anac.gov.br/arquivos/PA2012-2490.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSZC;CE0063;Aquiraz Riviera;AQUIRAZ;Ceará;No solo;-3.9238889;-38.328889;"03°55'26.0""S";"038°19'44.0""W";22,0;VFR;VFR;12;Quadrado;20 m;5,00;Concreto;28/12/2025;PA2015-3438;https://pergamum.anac.gov.br/arquivos/PA2015-3438.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWGH;CE0064;Corporate Plaza Business Center;FORTALEZA;Ceará;Elevado;-3.7347222;-38.503056;"03°44'05.9""S";"038°30'11.0""W";117,0;VFR;VFR;13;Quadrado;19,5 m;3,00;Concreto;05/04/2022;PA2012-0631;https://pergamum.anac.gov.br/arquivos/PA2012-0631.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWHV;CE0065;Construtora G e F;FORTALEZA;Ceará;No solo;-3.8211111;-38.533889;"03°49'16.0""S";"038°32'02.0""W";33,0;VFR;VFR;13 31;Quadrado;18 m;3,00;Concreto;24/12/2031;PA2021-6682;https://pergamum.anac.gov.br/arquivos/PA2021-6682.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWJE;CE0066;Solar Volta da Jurema;FORTALEZA;Ceará;Elevado;-3.7241667;-38.489444;"03°43'27.0""S";"038°29'22.0""W";97,0;VFR;VFR;12;Quadrado;20 m;4,00;Concreto;14/10/2023;PA2013-2692;https://pergamum.anac.gov.br/arquivos/PA2013-2692.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWKZ;CE0067;Central Park Business;FORTALEZA;Ceará;Elevado;-3.7472222;-38.49;"03°44'50.0""S";"038°29'24.0""W";100,0;VFR;VFR;13;Quadrado;20 m;3,00;Concreto;13/09/2022;PA2012-1821;https://pergamum.anac.gov.br/arquivos/PA2012-1821.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWQF;CE0068;Miguel Dias III;MULUNGU;Ceará;No solo;-4.2380556;-38.981111;"04°14'17.9""S";"038°58'52.9""W";930,0;VFR;VFR;13 32;Quadrado;18 m;3,00;Concreto;25/03/2031;PA2021-4474;https://pergamum.anac.gov.br/arquivos/PA2021-4474.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWTW;CE0069;BS Tower;FORTALEZA;Ceará;Elevado;-3.7311111;-38.515833;"03°43'52.0""S";"038°30'57.0""W";108,0;VFR;VFR;12;Quadrado;20 m;4,00;Concreto;26/02/2028;PA2018-0576;https://pergamum.anac.gov.br/arquivos/PA2018-0576.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWVG;CE0070;Riacho Verde;TAUÁ;Ceará;No solo;-5.9708333;-40.298333;"05°58'15.0""S";"040°17'54.0""W";423,0;VFR;VFR;7;Quadrado;20 m;3,00;Concreto;19/11/2022;PA2012-2493;https://pergamum.anac.gov.br/arquivos/PA2012-2493.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWYT;CE0071;BS Design II;FORTALEZA;Ceará;Elevado;-3.7372222;-38.499444;"03°44'14.0""S";"038°29'58.0""W";106,0;VFR;VFR;22;Quadrado;22 m;4,00;Concreto;14/02/2029;PA2020-2399;https://pergamum.anac.gov.br/arquivos/PA2020-2399.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSQN;CE0072;BS Design;FORTALEZA;Ceará;Elevado;-3.7375;-38.499444;"03°44'15.0""S";"038°29'58.0""W";106,0;VFR;VFR;36;Quadrado;22 m;4,00;Concreto;01/04/2029;PA2019-0922;https://pergamum.anac.gov.br/arquivos/PA2019-0922.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIHU;CE0073;PFB;AQUIRAZ;Ceará;No solo;-3.9252778;-38.324444;"03°55'31.7""S";"038°19'28.2""W";;VFR;;14;Quadrado;;4,00;Aço;07/03/2029;PA2019-0679;https://pergamum.anac.gov.br/arquivos/PA2019-0679.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNZX;CE0074;WSTC;FORTALEZA;Ceará;Elevado;-3.7880556;-38.479444;"03°47'17.3""S";"038°28'46.7""W";75,0;VFR;VFR;9 30;Quadrado;20 m;4,00;Concreto;26/07/2029;PA2019-2183;https://pergamum.anac.gov.br/arquivos/PA2019-2183.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWYP;CE0075;Platinum Corporate;FORTALEZA;Ceará;Elevado;-3.7330556;-38.509444;"03°43'59.0""S";"038°30'34.0""W";72,0;VFR;VFR;13;Quadrado;20 m;4,00;Concreto;15/05/2029;PA2019-1371;https://pergamum.anac.gov.br/arquivos/PA2019-1371.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIIF;CE0076;Carmel Hoteis;SÃO GONÇALO DO AMARANTE;Ceará;Elevado;-3.5061111;-38.903889;"03°30'22.0""S";"038°54'14.0""W";16,0;VFR;VFR;11;Quadrado;20 m;4,00;Concreto;21/11/2029;PA2019-3544;https://pergamum.anac.gov.br/arquivos/PA2019-3544.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNJG;CE0079;Jardim Metropolitano;EUSÉBIO;Ceará;No solo;-3.8686111;-38.481667;"03°52'07.0""S";"038°28'54.0""W";18,0;VFR;VFR;13;Quadrado;20 m;2,20;Concreto;13/08/2030;PA2020-1908;https://pergamum.anac.gov.br/arquivos/PA2020-1908.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJWH;CE0099;Hospital Regional Norte;SOBRAL;Ceará;Elevado;-3.6769444;-40.369444;"03°40'37.0""S";"040°22'10.0""W";98,0;VFR;VFR;13;Quadrado;;4,00;Concreto;28/05/2030;PA2020-1261;https://pergamum.anac.gov.br/arquivos/PA2020-1261.pdf;;;;;;;Privado;62;3;4;Helipontos;
;CE0107;Matusa;JIJOCA DE JERICOACOARA;Ceará;No solo;-2.7961111;-40.509167;"02°47'46.4""S";"040°30'33.5""W";;VFR;VFR;11;Quadrado;;5,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SNBO;CE0134;Botelho Belchior;ARATUBA;Ceará;No solo;-4.3786111;-39.034167;"04°22'43.0""S";"039°02'03.0""W";768,0;VFR;VFR;16;Quadrado;19,5 m;4,00;Concreto;13/02/2030;PA2019-69;https://pergamum.anac.gov.br/arquivos/PA2019-69.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIFH;CE0135;Hospital Regional do Vale do Jaguaribe;LIMOEIRO DO NORTE;Ceará;No solo;-5.1186111;-38.148333;"05°07'07.0""S";"038°08'54.0""W";34,0;VFR;VFR;12;Quadrado;;5,00;Concreto;01/09/2030;PA2020-1978;https://pergamum.anac.gov.br/arquivos/PA2020-1978.pdf;;;;;;;Privado;62;3;4;Helipontos;
;CE0137;Portofino Riviera Villas;AQUIRAZ;Ceará;No solo;-3.9197222;-38.331111;"03°55'11.0""S";"038°19'52.0""W";13,0;VFR;VFR;10;Quadrado;;4,00;Concreto;21/12/2030;PA2020-3361;https://pergamum.anac.gov.br/arquivos/PA2020-3361.pdf;;;;;;;Privado;62;3;4;Helipontos;
;CE0139;Dias Branco;FORTIM;Ceará;No solo;-4.4311111;-37.78;"04°25'52.0""S";"037°46'48.0""W";10,0;VFR;VFR;7;Quadrado;;7,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
;CE0145;IBR;GUARAMIRANGA;Ceará;No solo;-4.2644444;-38.948056;"04°15'52.0""S";"038°56'53.0""W";862,0;VFR;VFR;13;Quadrado;;4,00;Concreto;25/02/2031;PA2021-4128;https://pergamum.anac.gov.br/arquivos/PA2021-4128.pdf;;;;;;;Privado;62;3;4;Helipontos;
;CE0146;Condomínio Víllage da Serra;GUARAMIRANGA;Ceará;No solo;-4.2608333;-38.940556;"04°15'39.0""S";"038°56'26.0""W";919,0;VFR;VFR;11;Quadrado;;4,00;Concreto;14/04/2031;PA2021-4712;https://pergamum.anac.gov.br/arquivos/PA2021-4712.pdf;;;;;;;Privado;62;3;4;Helipontos;
;CE0151;Frisonfly;CRUZ;Ceará;No solo;-2.8722222;-40.398333;"02°52'20.0""S";"040°23'54.0""W";32,0;VFR;VFR;2 20;Quadrado;;5,70;Concreto;11/11/2031;PA2021-6266;https://pergamum.anac.gov.br/arquivos/PA2021-6266.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDFG;DF0009;CADF;BRASÍLIA;Distrito Federal;Elevado;-15.836111;-48.083889;"15°50'10.3""S";"048°05'02.3""W";1226,0;VFR;VFR;18;Quadrado;29,25 m;12,00;Concreto;15/01/2025;PA2015-0079;https://pergamum.anac.gov.br/arquivos/PA2015-0079.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDHH;DF0010;Base Resgate;BRASÍLIA;Distrito Federal;No solo;-15.775;-47.906111;"15°46'30.0""S";"047°54'22.0""W";1100,0;VFR;;11 29;Retangular;30 m x 22,5 m;6,00;Asfalto;14/09/2025;PA2015-2396;https://pergamum.anac.gov.br/arquivos/PA2015-2396.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDZA;DF0011;Península;BRASÍLIA;Distrito Federal;No solo;-15.830278;-47.866667;"15°49'49.5""S";"047°52'00.0""W";1007,0;VFR;;23;Quadrado;19,5 m;4,00;Grama;14/09/2025;PA2015-2399;https://pergamum.anac.gov.br/arquivos/PA2015-2399.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIIY;DF0013;Condomínio Brasil 21;BRASÍLIA;Distrito Federal;Elevado;-15.792778;-47.893889;"15°47'34.0""S";"047°53'38.0""W";1189,0;VFR;VFR;13 31;Quadrado;19,5 m;3,00;Concreto;27/08/2025;PA2019-3233;https://pergamum.anac.gov.br/arquivos/PA2019-3233.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJWY;DF0014;Parqway;BRASÍLIA;Distrito Federal;No solo;-15.910833;-47.973056;"15°54'39.0""S";"047°58'23.0""W";1135,0;VFR;VFR;6 18;Quadrado;18 m;4,65;Concreto;15/05/2023;PA2013-1219;https://pergamum.anac.gov.br/arquivos/PA2013-1219.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNAW;DF0015;SENAI/SESI/CNI;BRASÍLIA;Distrito Federal;Elevado;-15.790556;-47.879444;"15°47'26.0""S";"047°52'46.0""W";1152,0;IFR / VFR;IFR;4 22;Quadrado;19,5 m;4,00;Concreto;20/02/2025;PA2015-0434;https://pergamum.anac.gov.br/arquivos/PA2015-0434.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNCN;DF0016;Parque Cidade ;BRASÍLIA;Distrito Federal;Elevado;-15.795556;-47.893611;"15°47'44.0""S";"047°53'37.0""W";1175,0;VFR;VFR;3 12;Quadrado;24 m;6,00;Concreto;05/11/2031;PA2021-6260;https://pergamum.anac.gov.br/arquivos/PA2021-6260.pdf;;;;;;;Privado;62;3;4;Helipontos;
SSOH;DF0018;Home;BRASÍLIA;Distrito Federal;Elevado;-15.835278;-47.91;"15°50'07.0""S";"047°54'36.0""W";1039,0;VFR;VFR;27;Quadrado;18 m;3,00;Concreto;24/05/2028;PA2018-1487;https://pergamum.anac.gov.br/arquivos/PA2018-1487.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWDF;DF0019;Residência Oficial de Águas Claras II;BRASÍLIA;Distrito Federal;No solo;-15.8275;-48.023056;"15°49'39.0""S";"048°01'23.0""W";1122,0;VFR;VFR;12 28;Quadrado;35 m;10,00;Concreto;03/07/2024;PA2014-2124;https://pergamum.anac.gov.br/arquivos/PA2014-2124.pdf;;;;;;;Privado;62;3;4;Helipontos;
SWSW;DF0020;Toca PCDF;BRASÍLIA;Distrito Federal;No solo;-15.779722;-47.913056;"15°46'47.0""S";"047°54'47.0""W";1163,0;VFR;VFR;12 30;Retangular;19,5 m x 26 m;6,00;Concreto;13/02/2023;PA2013-0387;https://pergamum.anac.gov.br/arquivos/PA2013-0387.pdf;;;;;;;Privado;62;3;4;Helipontos;
SICA;DF0048;Hospital Anchieta;BRASÍLIA;Distrito Federal;Elevado;-15.823889;-48.067222;"15°49'26.0""S";"048°04'02.0""W";1223,0;VFR;VFR;9;Quadrado;;6,00;Concreto;19/11/2030;PA2020-3106;https://pergamum.anac.gov.br/arquivos/PA2020-3106.pdf;;;;;;;Privado;62;3;4;Helipontos;
;DF0050;RAUL SABOIA;BRASÍLIA;Distrito Federal;No solo;-15.853889;-47.861944;"15°51'14.0""S";"047°51'43.0""W";;Sem Operação;Sem Operação;17;Quadrado;;3,00;Aço;05/04/2032;PA2022-7612;https://pergamum.anac.gov.br/arquivos/PA2022-7612.pdf;;;;;;;Privado;62;3;4;Helipontos;
SDUV;ES0012;Columbia;SERRA;Espírito Santo;No solo;-20.176944;-40.232222;"20°10'37.0""S";"040°13'56.0""W";57,0;VFR;VFR;21 31;Quadrado;18 m;4,00;Concreto;04/11/2023;PA2013-2840;https://pergamum.anac.gov.br/arquivos/PA2013-2840.pdf;;;;;;;Privado;62;3;4;Helipontos;
SICO;ES0014;Columbia II;FUNDÃO;Espírito Santo;No solo;-19.9375;-40.411111;"19°56'15.0""S";"040°24'40.0""W";42,0;VFR;VFR;20;Quadrado;20 m;4,00;Grama;27/01/2024;PA2014-0206;https://pergamum.anac.gov.br/arquivos/PA2014-0206.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIGD;ES0015;Guidoni;SÃO DOMINGOS DO NORTE;Espírito Santo;No solo;-19.190278;-40.630278;"19°11'25.0""S";"040°37'49.0""W";164,0;VFR;;3;Quadrado;20 m;4,00;Concreto;23/08/2026;PA2016-2151;https://pergamum.anac.gov.br/arquivos/PA2016-2151.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIHC;ES0016;Cel PM Cícero Dantas dos Santos;VITÓRIA;Espírito Santo;No solo;-20.293611;-40.3125;"20°17'37.0""S";"040°18'45.0""W";19,0;VFR;VFR;24;Quadrado;20 m;5,00;Concreto;02/05/2023;PA2014-2184;https://pergamum.anac.gov.br/arquivos/PA2014-2184.pdf;;;;;;;Privado;62;3;4;Helipontos;
SIHR;ES0017;Vilacóptero II;VILA VELHA;Espírito Santo;No solo;-20.503056;-40.373333;"20°30'11.0""S";"040°22'24.0""W";30,0;VFR;VFR;11 29;Quadrado;29,5 m;15,00;Concreto;;;;;;;;;;Privado;62;3;4;Helipontos;
SINF;ES0018;Heliponto N&F;SERRA;Espírito Santo;No solo;-20.230556;-40.276944;"20°13'50.0""S";"040°16'37.0""W";30,0;VFR;VFR;32;Quadrado;20 m;4,00;Concreto;27/09/2027;PA2017-3115;https://pergamum.anac.gov.br/arquivos/PA2017-3115.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJAE;ES0019;Hospital Estadual Dr. Jayme Santos Neves;SERRA;Espírito Santo;No solo;-20.201111;-40.228056;"20°12'04.0""S";"040°13'41.0""W";27,0;VFR;VFR;4;Quadrado;19,5 m;5,00;Concreto;16/01/2023;PA2014-3141;https://pergamum.anac.gov.br/arquivos/PA2014-3141.pdf;;;;;;;Privado;62;3;4;Helipontos;
SJIE;ES0020;Residência Oficial;VILA VELHA;Espírito Santo;No solo;-20.327222;-40.269167;"20°19'38.0""S";"040°16'09.0""W";16,0;VFR;VFR;28;Quadrado;26,54 m;9,00;Asfalto;;;;;;;;;;Privado;62;3;4;Helipontos;
SNBP;ES0021;Praia da Costa;VILA VELHA;Espírito Santo;No solo;-20.343333;-40.289722;"20°20'36.0""S";"040°17'23.0""W";57,0;VFR;VFR;12;Quadrado;19,6 m;3,00;Concreto;15/06/2026;PA2016-1479;https://pergamum.anac.gov.br/arquivos/PA2016-1479.pdf;;;;;;;Privado;62;3;4;Helipontos;
SNWY;ES0022;Rodoviária;VITÓRIA;Espírito Santo;No solo;-20.321944;-40.353056;"20°19'19.0""S";"040°21'11.0""W";2,0;VFR;VFR;1;Quadrado;20 m;5,00;Concreto;19/11/2030;PA2020-3194;https://pergamum.anac.gov.br/arquivos/PA2020-3194.pdf;;;;;;;Privado;62;3;4;Helipontos;
